Chrom	Strt	End	Relative Read Coverage 5k	Sample
chr1	23515001	23520000	1.632	Shattered
chr1	23520001	23525000	2.075	Shattered
chr1	23525001	23530000	1.755	Shattered
chr1	23530001	23535000	2.17	Shattered
chr1	23535001	23540000	2.135	Shattered
chr1	23540001	23545000	1.824	Shattered
chr1	23545001	23550000	1.719	Shattered
chr1	23550001	23555000	2.018	Shattered
chr1	23555001	23560000	1.701	Shattered
chr1	23560001	23565000	1.808	Shattered
chr1	23565001	23570000	1.906	Shattered
chr1	23570001	23575000	1.917	Shattered
chr1	23575001	23580000	1.45	Shattered
chr1	23580001	23585000	1.512	Shattered
chr1	23585001	23590000	2.186	Shattered
chr1	23590001	23595000	1.725	Shattered
chr1	23595001	23600000	1.647	Shattered
chr1	23600001	23605000	1.978	Shattered
chr1	23605001	23610000	2.4	Shattered
chr1	23610001	23615000	1.652	Shattered
chr1	23615001	23620000	1.782	Shattered
chr1	23620001	23625000	1.749	Shattered
chr1	23625001	23630000	1.723	Shattered
chr1	23630001	23635000	2.043	Shattered
chr1	23635001	23640000	2.786	Shattered
chr1	23640001	23645000	1.883	Shattered
chr1	23645001	23650000	1.765	Shattered
chr1	23650001	23655000	2.015	Shattered
chr1	23655001	23660000	1.992	Shattered
chr1	23660001	23665000	1.9	Shattered
chr1	23665001	23670000	2.081	Shattered
chr1	23670001	23675000	1.463	Shattered
chr1	23675001	23680000	1.763	Shattered
chr1	23680001	23685000	1.967	Shattered
chr1	23685001	23690000	1.864	Shattered
chr1	23690001	23695000	1.877	Shattered
chr1	23695001	23700000	1.737	Shattered
chr1	23700001	23705000	1.843	Shattered
chr1	23705001	23710000	1.454	Shattered
chr1	23710001	23715000	1.544	Shattered
chr1	23715001	23720000	1.738	Shattered
chr1	23720001	23725000	1.42	Shattered
chr1	23725001	23730000	2.601	Shattered
chr1	23730001	23735000	1.894	Shattered
chr1	23735001	23740000	1.977	Shattered
chr1	23740001	23745000	1.693	Shattered
chr1	23745001	23750000	1.65	Shattered
chr1	23750001	23755000	2.32	Shattered
chr1	23755001	23760000	1.92	Shattered
chr1	23760001	23765000	1.799	Shattered
chr1	23765001	23770000	1.893	Shattered
chr1	23770001	23775000	2.705	Shattered
chr1	23775001	23780000	2.178	Shattered
chr1	23780001	23785000	1.742	Shattered
chr1	23785001	23790000	2.018	Shattered
chr1	23790001	23795000	1.69	Shattered
chr1	23795001	23800000	1.755	Shattered
chr1	23800001	23805000	2.096	Shattered
chr1	23805001	23810000	2.202	Shattered
chr1	23810001	23815000	1.723	Shattered
chr1	23815001	23820000	2.067	Shattered
chr1	23820001	23825000	2.38	Shattered
chr1	23825001	23830000	2.172	Shattered
chr1	23830001	23835000	2.165	Shattered
chr1	23835001	23840000	2.278	Shattered
chr1	23840001	23845000	1.869	Shattered
chr1	23845001	23850000	1.809	Shattered
chr1	23850001	23855000	1.581	Shattered
chr1	23855001	23860000	2.01	Shattered
chr1	23860001	23865000	2.018	Shattered
chr1	23865001	23870000	2.227	Shattered
chr1	23870001	23875000	2.515	Shattered
chr1	23875001	23880000	2.142	Shattered
chr1	23880001	23885000	2.312	Shattered
chr1	23885001	23890000	1.863	Shattered
chr1	23890001	23895000	2.018	Shattered
chr1	23895001	23900000	1.658	Shattered
chr1	23900001	23905000	1.816	Shattered
chr1	23905001	23910000	1.806	Shattered
chr1	23910001	23915000	2.139	Shattered
chr1	23915001	23920000	1.651	Shattered
chr1	23920001	23925000	1.806	Shattered
chr1	23925001	23930000	1.035	Shattered
chr1	23930001	23935000	1.407	Shattered
chr1	23935001	23940000	1.722	Shattered
chr1	23940001	23945000	2.73	Shattered
chr1	23945001	23950000	1.801	Shattered
chr1	23950001	23955000	2.255	Shattered
chr1	23955001	23960000	1.879	Shattered
chr1	23960001	23965000	1.903	Shattered
chr1	23965001	23970000	2.127	Shattered
chr1	23970001	23975000	1.653	Shattered
chr1	23975001	23980000	1.232	Shattered
chr1	23980001	23985000	2.008	Shattered
chr1	23985001	23990000	1.588	Shattered
chr1	23990001	23995000	1.544	Shattered
chr1	23995001	24000000	1.478	Shattered
chr1	24000001	24005000	2.183	Shattered
chr1	24005001	24010000	1.833	Shattered
chr1	24010001	24015000	1.625	Shattered
chr1	24015001	24020000	1.633	Shattered
chr1	24020001	24025000	1.656	Shattered
chr1	24025001	24030000	1.937	Shattered
chr1	24030001	24035000	1.369	Shattered
chr1	24035001	24040000	1.6	Shattered
chr1	24040001	24045000	1.578	Shattered
chr1	24045001	24050000	1.98	Shattered
chr1	24050001	24055000	1.823	Shattered
chr1	24055001	24060000	1.825	Shattered
chr1	24060001	24065000	2.333	Shattered
chr1	24065001	24070000	1.302	Shattered
chr1	24070001	24075000	1.339	Shattered
chr1	24075001	24080000	1.621	Shattered
chr1	24080001	24085000	1.639	Shattered
chr1	24085001	24090000	1.916	Shattered
chr1	24090001	24095000	2.201	Shattered
chr1	24095001	24100000	1.806	Shattered
chr1	24100001	24105000	2.134	Shattered
chr1	24105001	24110000	1.881	Shattered
chr1	24110001	24115000	2.29	Shattered
chr1	24115001	24120000	2.165	Shattered
chr1	24120001	24125000	1.892	Shattered
chr1	24125001	24130000	1.764	Shattered
chr1	24130001	24135000	2.028	Shattered
chr1	24135001	24140000	1.767	Shattered
chr1	24140001	24145000	1.622	Shattered
chr1	24145001	24150000	1.888	Shattered
chr1	24150001	24155000	2.198	Shattered
chr1	24155001	24160000	2.373	Shattered
chr1	24160001	24165000	1.479	Shattered
chr1	24165001	24170000	1.97	Shattered
chr1	24170001	24175000	1.83	Shattered
chr1	24175001	24180000	1.747	Shattered
chr1	24180001	24185000	1.863	Shattered
chr1	24185001	24190000	2.213	Shattered
chr1	24190001	24195000	1.963	Shattered
chr1	24195001	24200000	1.952	Shattered
chr1	24200001	24205000	1.883	Shattered
chr1	24205001	24210000	1.825	Shattered
chr1	24210001	24215000	1.558	Shattered
chr1	24215001	24220000	1.962	Shattered
chr1	24220001	24225000	1.998	Shattered
chr1	24225001	24230000	1.766	Shattered
chr1	24230001	24235000	2.073	Shattered
chr1	24235001	24240000	1.715	Shattered
chr1	24240001	24245000	1.524	Shattered
chr1	24245001	24250000	1.844	Shattered
chr1	24250001	24255000	1.743	Shattered
chr1	24255001	24260000	1.645	Shattered
chr1	24260001	24265000	1.947	Shattered
chr1	24265001	24270000	2.247	Shattered
chr1	24270001	24275000	3.27	Shattered
chr1	24275001	24280000	2.737	Shattered
chr1	24280001	24285000	1.692	Shattered
chr1	24285001	24290000	2.127	Shattered
chr1	24290001	24295000	2.298	Shattered
chr1	24295001	24300000	1.652	Shattered
chr1	24300001	24305000	1.631	Shattered
chr1	24305001	24310000	1.822	Shattered
chr1	24310001	24315000	2.079	Shattered
chr1	24315001	24320000	1.565	Shattered
chr1	24320001	24325000	2.136	Shattered
chr1	24325001	24330000	2.233	Shattered
chr1	24330001	24335000	1.629	Shattered
chr1	24335001	24340000	1.576	Shattered
chr1	24340001	24345000	1.862	Shattered
chr1	24345001	24350000	1.601	Shattered
chr1	24350001	24355000	1.811	Shattered
chr1	24355001	24360000	1.882	Shattered
chr1	24360001	24365000	1.446	Shattered
chr1	24365001	24370000	1.772	Shattered
chr1	24370001	24375000	1.622	Shattered
chr1	24375001	24380000	1.774	Shattered
chr1	24380001	24385000	2.009	Shattered
chr1	24385001	24390000	2.262	Shattered
chr1	24390001	24395000	2.101	Shattered
chr1	24395001	24400000	1.519	Shattered
chr1	24400001	24405000	1.814	Shattered
chr1	24405001	24410000	1.719	Shattered
chr1	24410001	24415000	1.806	Shattered
chr1	24415001	24420000	1.705	Shattered
chr1	24420001	24425000	1.721	Shattered
chr1	24425001	24430000	1.37	Shattered
chr1	24430001	24435000	1.957	Shattered
chr1	24435001	24440000	1.89	Shattered
chr1	24440001	24445000	2.144	Shattered
chr1	24445001	24450000	1.786	Shattered
chr1	24450001	24455000	1.972	Shattered
chr1	24455001	24460000	1.56	Shattered
chr1	24460001	24465000	2.099	Shattered
chr1	24465001	24470000	1.918	Shattered
chr1	24470001	24475000	2.391	Shattered
chr1	24475001	24480000	2.036	Shattered
chr1	24480001	24485000	1.936	Shattered
chr1	24485001	24490000	1.926	Shattered
chr1	24490001	24495000	2.078	Shattered
chr1	24495001	24500000	2.084	Shattered
chr1	24500001	24505000	2.051	Shattered
chr1	24505001	24510000	1.578	Shattered
chr1	24510001	24515000	1.67	Shattered
chr1	24515001	24520000	2.157	Shattered
chr1	24520001	24525000	1.934	Shattered
chr1	24525001	24530000	1.751	Shattered
chr1	24530001	24535000	1.931	Shattered
chr1	24535001	24540000	1.812	Shattered
chr1	24540001	24545000	1.502	Shattered
chr1	24545001	24550000	2.225	Shattered
chr1	24550001	24555000	1.874	Shattered
chr1	24555001	24560000	1.773	Shattered
chr1	24560001	24565000	1.379	Shattered
chr1	24565001	24570000	1.479	Shattered
chr1	24570001	24575000	2.221	Shattered
chr1	24575001	24580000	1.671	Shattered
chr1	24580001	24585000	1.465	Shattered
chr1	24585001	24590000	2.115	Shattered
chr1	24590001	24595000	1.764	Shattered
chr1	24595001	24600000	1.597	Shattered
chr1	24600001	24605000	2.029	Shattered
chr1	24605001	24610000	1.688	Shattered
chr1	24610001	24615000	1.879	Shattered
chr1	24615001	24620000	1.565	Shattered
chr1	24620001	24625000	1.963	Shattered
chr1	24625001	24630000	1.8	Shattered
chr1	24630001	24635000	2.385	Shattered
chr1	24635001	24640000	2.148	Shattered
chr1	24640001	24645000	2.124	Shattered
chr1	24645001	24650000	1.809	Shattered
chr1	24650001	24655000	2.129	Shattered
chr1	24655001	24660000	2.486	Shattered
chr1	24660001	24665000	1.798	Shattered
chr1	24665001	24670000	2.105	Shattered
chr1	24670001	24675000	2.133	Shattered
chr1	24675001	24680000	1.497	Shattered
chr1	24680001	24685000	2.108	Shattered
chr1	24685001	24690000	2.261	Shattered
chr1	24690001	24695000	1.773	Shattered
chr1	24695001	24700000	1.967	Shattered
chr1	24700001	24705000	1.62	Shattered
chr1	24705001	24710000	1.942	Shattered
chr1	24710001	24715000	1.766	Shattered
chr1	24715001	24720000	1.703	Shattered
chr1	24720001	24725000	1.762	Shattered
chr1	24725001	24730000	1.705	Shattered
chr1	24730001	24735000	2.051	Shattered
chr1	24735001	24740000	1.871	Shattered
chr1	24740001	24745000	2.073	Shattered
chr1	24745001	24750000	1.957	Shattered
chr1	24750001	24755000	2.19	Shattered
chr1	24755001	24760000	1.331	Shattered
chr1	24760001	24765000	1.506	Shattered
chr1	24765001	24770000	2.437	Shattered
chr1	24770001	24775000	1.983	Shattered
chr1	24775001	24780000	2.546	Shattered
chr1	24780001	24785000	1.669	Shattered
chr1	24785001	24790000	2.043	Shattered
chr1	24790001	24795000	2.304	Shattered
chr1	24795001	24800000	2.039	Shattered
chr1	24800001	24805000	1.295	Shattered
chr1	24805001	24810000	2.262	Shattered
chr1	24810001	24815000	1.689	Shattered
chr1	24815001	24820000	1.672	Shattered
chr1	24820001	24825000	2.023	Shattered
chr1	24825001	24830000	1.708	Shattered
chr1	24830001	24835000	1.89	Shattered
chr1	24835001	24840000	2.409	Shattered
chr1	24840001	24845000	1.598	Shattered
chr1	24845001	24850000	2.177	Shattered
chr1	24850001	24855000	1.704	Shattered
chr1	24855001	24860000	1.751	Shattered
chr1	24860001	24865000	1.904	Shattered
chr1	24865001	24870000	1.888	Shattered
chr1	24870001	24875000	1.335	Shattered
chr1	24875001	24880000	2.373	Shattered
chr1	24880001	24885000	1.964	Shattered
chr1	24885001	24890000	2.162	Shattered
chr1	24890001	24895000	1.899	Shattered
chr1	24895001	24900000	1.832	Shattered
chr1	24900001	24905000	2.031	Shattered
chr1	24905001	24910000	2.255	Shattered
chr1	24910001	24915000	1.593	Shattered
chr1	24915001	24920000	1.793	Shattered
chr1	24920001	24925000	1.403	Shattered
chr1	24925001	24930000	1.826	Shattered
chr1	24930001	24935000	2.479	Shattered
chr1	24935001	24940000	2.072	Shattered
chr1	24940001	24945000	2.223	Shattered
chr1	24945001	24950000	2.016	Shattered
chr1	24950001	24955000	1.758	Shattered
chr1	24955001	24960000	2.56	Shattered
chr1	24960001	24965000	1.332	Shattered
chr1	24965001	24970000	1.914	Shattered
chr1	24970001	24975000	1.717	Shattered
chr1	24975001	24980000	1.821	Shattered
chr1	24980001	24985000	1.663	Shattered
chr1	24985001	24990000	1.346	Shattered
chr1	24990001	24995000	2.025	Shattered
chr1	24995001	25000000	1.941	Shattered
chr1	25000001	25005000	1.943	Shattered
chr1	25005001	25010000	1.638	Shattered
chr1	25010001	25015000	1.86	Shattered
chr1	25015001	25020000	1.866	Shattered
chr1	25020001	25025000	1.97	Shattered
chr1	25025001	25030000	2.312	Shattered
chr1	25030001	25035000	1.856	Shattered
chr1	25035001	25040000	1.852	Shattered
chr1	25040001	25045000	2.041	Shattered
chr1	25045001	25050000	1.931	Shattered
chr1	25050001	25055000	1.865	Shattered
chr1	25055001	25060000	1.744	Shattered
chr1	25060001	25065000	1.736	Shattered
chr1	25065001	25070000	1.878	Shattered
chr1	25070001	25075000	2.215	Shattered
chr1	25075001	25080000	1.564	Shattered
chr1	25080001	25085000	1.636	Shattered
chr1	25085001	25090000	1.668	Shattered
chr1	25090001	25095000	1.604	Shattered
chr1	25095001	25100000	2.202	Shattered
chr1	25100001	25105000	1.758	Shattered
chr1	25105001	25110000	1.475	Shattered
chr1	25110001	25115000	1.777	Shattered
chr1	25115001	25120000	1.55	Shattered
chr1	25120001	25125000	1.642	Shattered
chr1	25125001	25130000	2.08	Shattered
chr1	25130001	25135000	1.936	Shattered
chr1	25135001	25140000	1.469	Shattered
chr1	25140001	25145000	1.969	Shattered
chr1	25145001	25150000	1.796	Shattered
chr1	25150001	25155000	2.253	Shattered
chr1	25155001	25160000	1.876	Shattered
chr1	25160001	25165000	1.526	Shattered
chr1	25165001	25170000	1.638	Shattered
chr1	25170001	25175000	1.924	Shattered
chr1	25175001	25180000	1.501	Shattered
chr1	25180001	25185000	2.698	Shattered
chr1	25185001	25190000	2.236	Shattered
chr1	25190001	25195000	2.071	Shattered
chr1	25195001	25200000	1.951	Shattered
chr1	25200001	25205000	1.621	Shattered
chr1	25205001	25210000	1.79	Shattered
chr1	25210001	25215000	1.296	Shattered
chr1	25215001	25220000	1.628	Shattered
chr1	25220001	25225000	1.601	Shattered
chr1	25225001	25230000	2.811	Shattered
chr1	25230001	25235000	2.046	Shattered
chr1	25235001	25240000	1.847	Shattered
chr1	25240001	25245000	2.018	Shattered
chr1	25245001	25250000	1.812	Shattered
chr1	25250001	25255000	1.852	Shattered
chr1	25255001	25260000	1.972	Shattered
chr1	25260001	25265000	1.851	Shattered
chr1	25265001	25270000	1.606	Shattered
chr1	25270001	25275000	1.915	Shattered
chr1	25275001	25280000	1.676	Shattered
chr1	25280001	25285000	1.389	Shattered
chr1	25285001	25290000	1.65	Shattered
chr1	25290001	25295000	1.792	Shattered
chr1	25295001	25300000	1.662	Shattered
chr1	25300001	25305000	1.51	Shattered
chr1	25305001	25310000	1.899	Shattered
chr1	25310001	25315000	1.784	Shattered
chr1	25315001	25320000	1.743	Shattered
chr1	25320001	25325000	2.051	Shattered
chr1	25325001	25330000	1.628	Shattered
chr1	25330001	25335000	1.856	Shattered
chr1	25335001	25340000	1.468	Shattered
chr1	25340001	25345000	2.261	Shattered
chr1	25345001	25350000	1.844	Shattered
chr1	25350001	25355000	1.686	Shattered
chr1	25355001	25360000	1.592	Shattered
chr1	25360001	25365000	1.976	Shattered
chr1	25365001	25370000	2.499	Shattered
chr1	25370001	25375000	1.786	Shattered
chr1	25375001	25380000	1.799	Shattered
chr1	25380001	25385000	1.541	Shattered
chr1	25385001	25390000	1.728	Shattered
chr1	25390001	25395000	1.816	Shattered
chr1	25395001	25400000	2.021	Shattered
chr1	25400001	25405000	2.003	Shattered
chr1	25405001	25410000	2.072	Shattered
chr1	25410001	25415000	2.323	Shattered
chr1	25415001	25420000	1.824	Shattered
chr1	25420001	25425000	1.674	Shattered
chr1	25425001	25430000	2.302	Shattered
chr1	25430001	25435000	1.681	Shattered
chr1	25435001	25440000	1.968	Shattered
chr1	25440001	25445000	1.895	Shattered
chr1	25445001	25450000	2.223	Shattered
chr1	25450001	25455000	1.667	Shattered
chr1	25455001	25460000	1.948	Shattered
chr1	25460001	25465000	1.327	Shattered
chr1	25465001	25470000	1.652	Shattered
chr1	25470001	25475000	1.718	Shattered
chr1	25475001	25480000	1.793	Shattered
chr1	25480001	25485000	1.4	Shattered
chr1	25485001	25490000	1.857	Shattered
chr1	25490001	25495000	1.63	Shattered
chr1	25495001	25500000	1.902	Shattered
chr1	25500001	25505000	1.877	Shattered
chr1	25505001	25510000	1.872	Shattered
chr1	25510001	25515000	1.804	Shattered
chr1	25515001	25520000	1.965	Shattered
chr1	25520001	25525000	1.866	Shattered
chr1	25525001	25530000	1.964	Shattered
chr1	25530001	25535000	2.148	Shattered
chr1	25535001	25540000	1.779	Shattered
chr1	25540001	25545000	1.693	Shattered
chr1	25545001	25550000	1.755	Shattered
chr1	25550001	25555000	1.436	Shattered
chr1	25555001	25560000	1.84	Shattered
chr1	25560001	25565000	1.778	Shattered
chr1	25565001	25570000	2.005	Shattered
chr1	25570001	25575000	1.848	Shattered
chr1	25575001	25580000	1.494	Shattered
chr1	25580001	25585000	2.415	Shattered
chr1	25585001	25590000	1.664	Shattered
chr1	25590001	25595000	2.048	Shattered
chr1	25595001	25600000	1.456	Shattered
chr1	25600001	25605000	1.661	Shattered
chr1	25605001	25610000	1.519	Shattered
chr1	25610001	25615000	2.051	Shattered
chr1	25615001	25620000	1.715	Shattered
chr1	25620001	25625000	1.867	Shattered
chr1	25625001	25630000	1.707	Shattered
chr1	25630001	25635000	1.872	Shattered
chr1	25635001	25640000	1.751	Shattered
chr1	25640001	25645000	2.028	Shattered
chr1	25645001	25650000	1.896	Shattered
chr1	25650001	25655000	1.806	Shattered
chr1	25655001	25660000	2.592	Shattered
chr1	25660001	25665000	1.841	Shattered
chr1	25665001	25670000	2.215	Shattered
chr1	25670001	25675000	1.976	Shattered
chr1	25675001	25680000	1.99	Shattered
chr1	25680001	25685000	1.543	Shattered
chr1	25685001	25690000	1.493	Shattered
chr1	25690001	25695000	2.225	Shattered
chr1	25695001	25700000	2.971	Shattered
chr1	25700001	25705000	2.087	Shattered
chr1	25705001	25710000	1.921	Shattered
chr1	25710001	25715000	2.312	Shattered
chr1	25715001	25720000	1.831	Shattered
chr1	25720001	25725000	2.183	Shattered
chr1	25725001	25730000	2.57	Shattered
chr1	25730001	25735000	1.868	Shattered
chr1	25735001	25740000	1.977	Shattered
chr1	25740001	25745000	1.726	Shattered
chr1	25745001	25750000	2.052	Shattered
chr1	25750001	25755000	2.02	Shattered
chr1	25755001	25760000	1.799	Shattered
chr1	25760001	25765000	1.889	Shattered
chr1	25765001	25770000	1.778	Shattered
chr1	25770001	25775000	1.898	Shattered
chr1	25775001	25780000	1.667	Shattered
chr1	25780001	25785000	2.393	Shattered
chr1	25785001	25790000	2.004	Shattered
chr1	25790001	25795000	1.598	Shattered
chr1	25795001	25800000	1.608	Shattered
chr1	25800001	25805000	1.872	Shattered
chr1	25805001	25810000	2.131	Shattered
chr1	25810001	25815000	1.759	Shattered
chr1	25815001	25820000	2.093	Shattered
chr1	25820001	25825000	1.79	Shattered
chr1	25825001	25830000	2.161	Shattered
chr1	25830001	25835000	1.922	Shattered
chr1	25835001	25840000	2.39	Shattered
chr1	25840001	25845000	1.953	Shattered
chr1	25845001	25850000	1.933	Shattered
chr1	25850001	25855000	1.721	Shattered
chr1	25855001	25860000	1.799	Shattered
chr1	25860001	25865000	1.905	Shattered
chr1	25865001	25870000	1.824	Shattered
chr1	25870001	25875000	1.761	Shattered
chr1	25875001	25880000	1.765	Shattered
chr1	25880001	25885000	2.456	Shattered
chr1	25885001	25890000	1.501	Shattered
chr1	25890001	25895000	1.469	Shattered
chr1	25895001	25900000	2.179	Shattered
chr1	25900001	25905000	1.875	Shattered
chr1	25905001	25910000	2.178	Shattered
chr1	25910001	25915000	1.621	Shattered
chr1	25915001	25920000	1.963	Shattered
chr1	25920001	25925000	1.856	Shattered
chr1	25925001	25930000	2.073	Shattered
chr1	25930001	25935000	1.786	Shattered
chr1	25935001	25940000	1.544	Shattered
chr1	25940001	25945000	1.559	Shattered
chr1	25945001	25950000	1.95	Shattered
chr1	25950001	25955000	1.856	Shattered
chr1	25955001	25960000	1.492	Shattered
chr1	25960001	25965000	2.379	Shattered
chr1	25965001	25970000	1.912	Shattered
chr1	25970001	25975000	1.754	Shattered
chr1	25975001	25980000	2.022	Shattered
chr1	25980001	25985000	1.552	Shattered
chr1	25985001	25990000	1.913	Shattered
chr1	25990001	25995000	1.932	Shattered
chr1	25995001	26000000	1.685	Shattered
chr1	26000001	26005000	1.937	Shattered
chr1	26005001	26010000	1.606	Shattered
chr1	26010001	26015000	1.961	Shattered
chr1	26015001	26020000	1.711	Shattered
chr1	26020001	26025000	1.499	Shattered
chr1	26025001	26030000	2.084	Shattered
chr1	26030001	26035000	2.132	Shattered
chr1	26035001	26040000	2.61	Shattered
chr1	26040001	26045000	2.156	Shattered
chr1	26045001	26050000	1.914	Shattered
chr1	26050001	26055000	1.968	Shattered
chr1	26055001	26060000	1.696	Shattered
chr1	26060001	26065000	1.924	Shattered
chr1	26065001	26070000	1.664	Shattered
chr1	26070001	26075000	1.738	Shattered
chr1	26075001	26080000	2.575	Shattered
chr1	26080001	26085000	2.038	Shattered
chr1	26085001	26090000	1.444	Shattered
chr1	26090001	26095000	1.731	Shattered
chr1	26095001	26100000	2.217	Shattered
chr1	26100001	26105000	1.858	Shattered
chr1	26105001	26110000	1.493	Shattered
chr1	26110001	26115000	1.733	Shattered
chr1	26115001	26120000	1.787	Shattered
chr1	26120001	26125000	1.864	Shattered
chr1	26125001	26130000	1.982	Shattered
chr1	26130001	26135000	2.032	Shattered
chr1	26135001	26140000	1.832	Shattered
chr1	26140001	26145000	1.822	Shattered
chr1	26145001	26150000	1.573	Shattered
chr1	26150001	26155000	1.709	Shattered
chr1	26155001	26160000	1.778	Shattered
chr1	26160001	26165000	1.955	Shattered
chr1	26165001	26170000	1.564	Shattered
chr1	26170001	26175000	1.765	Shattered
chr1	26175001	26180000	1.953	Shattered
chr1	26180001	26185000	1.862	Shattered
chr1	26185001	26190000	2.013	Shattered
chr1	26190001	26195000	1.889	Shattered
chr1	26195001	26200000	1.978	Shattered
chr1	26200001	26205000	1.767	Shattered
chr1	26205001	26210000	1.627	Shattered
chr1	26210001	26215000	1.485	Shattered
chr1	26215001	26220000	1.702	Shattered
chr1	26220001	26225000	1.776	Shattered
chr1	26225001	26230000	2.126	Shattered
chr1	26230001	26235000	1.955	Shattered
chr1	26235001	26240000	1.992	Shattered
chr1	26240001	26245000	1.946	Shattered
chr1	26245001	26250000	1.627	Shattered
chr1	26250001	26255000	1.963	Shattered
chr1	26255001	26260000	1.151	Shattered
chr1	26260001	26265000	1.917	Shattered
chr1	26265001	26270000	2.008	Shattered
chr1	26270001	26275000	1.696	Shattered
chr1	26275001	26280000	1.818	Shattered
chr1	26280001	26285000	2.134	Shattered
chr1	26285001	26290000	1.812	Shattered
chr1	26290001	26295000	2.193	Shattered
chr1	26295001	26300000	1.972	Shattered
chr1	26300001	26305000	1.704	Shattered
chr1	26305001	26310000	2.198	Shattered
chr1	26310001	26315000	2.147	Shattered
chr1	26315001	26320000	1.662	Shattered
chr1	26320001	26325000	1.657	Shattered
chr1	26325001	26330000	2.487	Shattered
chr1	26330001	26335000	2.366	Shattered
chr1	26335001	26340000	1.733	Shattered
chr1	26340001	26345000	1.818	Shattered
chr1	26345001	26350000	1.659	Shattered
chr1	26350001	26355000	1.705	Shattered
chr1	26355001	26360000	1.768	Shattered
chr1	26360001	26365000	2.55	Shattered
chr1	26365001	26370000	1.709	Shattered
chr1	26370001	26375000	1.608	Shattered
chr1	26375001	26380000	1.929	Shattered
chr1	26380001	26385000	1.686	Shattered
chr1	26385001	26390000	1.686	Shattered
chr1	26390001	26395000	2.046	Shattered
chr1	26395001	26400000	1.663	Shattered
chr1	26400001	26405000	2.714	Shattered
chr1	26405001	26410000	1.567	Shattered
chr1	26410001	26415000	2.217	Shattered
chr1	26415001	26420000	1.71	Shattered
chr1	26420001	26425000	2.117	Shattered
chr1	26425001	26430000	1.635	Shattered
chr1	26430001	26435000	2.374	Shattered
chr1	26435001	26440000	1.532	Shattered
chr1	26440001	26445000	1.715	Shattered
chr1	26445001	26450000	1.95	Shattered
chr1	26450001	26455000	1.978	Shattered
chr1	26455001	26460000	1.562	Shattered
chr1	26460001	26465000	1.447	Shattered
chr1	26465001	26470000	1.72	Shattered
chr1	26470001	26475000	1.99	Shattered
chr1	26475001	26480000	1.844	Shattered
chr1	26480001	26485000	2.084	Shattered
chr1	26485001	26490000	2.061	Shattered
chr1	26490001	26495000	1.788	Shattered
chr1	26495001	26500000	2.413	Shattered
chr1	26500001	26505000	1.975	Shattered
chr1	26505001	26510000	2.303	Shattered
chr1	26510001	26515000	2.708	Shattered
chr1	26515001	26520000	1.739	Shattered
chr1	26520001	26525000	1.325	Shattered
chr1	26525001	26530000	2.022	Shattered
chr1	26530001	26535000	2.081	Shattered
chr1	26535001	26540000	2.045	Shattered
chr1	26540001	26545000	2.178	Shattered
chr1	26545001	26550000	1.782	Shattered
chr1	26550001	26555000	2.148	Shattered
chr1	26555001	26560000	1.969	Shattered
chr1	26560001	26565000	1.795	Shattered
chr1	26565001	26570000	1.501	Shattered
chr1	26570001	26575000	1.768	Shattered
chr1	26575001	26580000	2.083	Shattered
chr1	26580001	26585000	2.042	Shattered
chr1	26585001	26590000	1.763	Shattered
chr1	26590001	26595000	2.22	Shattered
chr1	26595001	26600000	1.589	Shattered
chr1	26600001	26605000	1.939	Shattered
chr1	26605001	26610000	1.751	Shattered
chr1	26610001	26615000	1.799	Shattered
chr1	26615001	26620000	1.882	Shattered
chr1	26620001	26625000	1.736	Shattered
chr1	26625001	26630000	1.954	Shattered
chr1	26630001	26635000	2.024	Shattered
chr1	26635001	26640000	1.68	Shattered
chr1	26640001	26645000	1.881	Shattered
chr1	26645001	26650000	1.77	Shattered
chr1	26650001	26655000	1.89	Shattered
chr1	26655001	26660000	1.825	Shattered
chr1	26660001	26665000	1.654	Shattered
chr1	26665001	26670000	1.461	Shattered
chr1	26670001	26675000	1.742	Shattered
chr1	26675001	26680000	1.685	Shattered
chr1	26680001	26685000	1.735	Shattered
chr1	26685001	26690000	1.7	Shattered
chr1	26690001	26695000	2.376	Shattered
chr1	26695001	26700000	2.195	Shattered
chr1	26700001	26705000	1.877	Shattered
chr1	26705001	26710000	1.739	Shattered
chr1	26710001	26715000	1.442	Shattered
chr1	26715001	26720000	1.586	Shattered
chr1	26720001	26725000	1.626	Shattered
chr1	26725001	26730000	1.853	Shattered
chr1	26730001	26735000	1.806	Shattered
chr1	26735001	26740000	1.478	Shattered
chr1	26740001	26745000	2.49	Shattered
chr1	26745001	26750000	2.003	Shattered
chr1	26750001	26755000	1.766	Shattered
chr1	26755001	26760000	1.827	Shattered
chr1	26760001	26765000	1.963	Shattered
chr1	26765001	26770000	2.242	Shattered
chr1	26770001	26775000	1.615	Shattered
chr1	26775001	26780000	1.894	Shattered
chr1	26780001	26785000	2.338	Shattered
chr1	26785001	26790000	2.338	Shattered
chr1	26790001	26795000	2.061	Shattered
chr1	26795001	26800000	1.756	Shattered
chr1	26800001	26805000	1.665	Shattered
chr1	26805001	26810000	1.549	Shattered
chr1	26810001	26815000	2.024	Shattered
chr1	26815001	26820000	1.893	Shattered
chr1	26820001	26825000	1.592	Shattered
chr1	26825001	26830000	1.83	Shattered
chr1	26830001	26835000	1.77	Shattered
chr1	26835001	26840000	1.497	Shattered
